,User,Hub Score
17773,mmGwV_MS2uVM2y4riXVGpw,124
17774,-CcZCv2HfypyVfaSWHu9dQ,124
17775,m5Fz50cJIdGccata9buJEw,124
17776,8TwuTGu7fIkO5iuUVxjYdg,124
17777,HIjEvPybcIeotq2gSr3W4Q,124
17778,hCAXTOron3YbWeUGB8AyWg,124
17779,FF4c5_eT2l5yWi_qrmM3JQ,124
17780,acphNCZ-816Ua848aHIjsA,124
17781,LdA3Z6Sr9nfgYwcMHIBUlw,124
17782,HAbkZQxMfXGlvPAvEEzgyQ,124
17783,j2ikqcezsOy_FEpmZHoA8A,124
17784,q6jrTg10dJCoL5RPv4_2tg,124
17785,_ZJrCRrtzNwtV8HiHAah6w,124
17786,YuhFvLOEpO8ylAFv9bJSiQ,124
17787,FCiqm3nkJylqJQl8u4_9yA,124
17788,FEq7N-mGa6_bw25yoGOyEg,124
17789,gqRw008elbdO5qeT9LrJgw,124
17790,FnMW5a8q62EA5vFCrNcw_w,124
17791,JuGNZO9nBejtrD48doDhTQ,124
17792,ulZggfEer2hbrON92dt17w,264
17793,3K-4Q0su_ryTCqiwAK7jHg,264
17794,VHeyFzzRYht1Pq7zF1bOqA,264
17795,JRw5D4MBkSZTVNbkhMQW5g,1899
17796,OhF60opEJO7Y7N8ORNryuQ,264
17797,gsl6oCNxlUs6dxBrLpWjJA,264
17798,mFB0VLteO7jI3MiCQI9J9w,264
17799,2D4_RzFs3GGTZdIwb2-Hng,264
17800,FLiowz6y9fn1b3xrYzrx9w,264
17801,AOZ5zYQXNQy8nTUEMdrXWw,264
17802,hlCTYZBbN8YpDBl8AZs-TA,264
17803,DntFVZw72wht6W_VmIowUg,175
17804,BYTPjKrMuoCYH1Q_sFBCPA,175
17805,IUH3As-Ap7baJDSmlcrxlA,175
17806,sRjP4D5TLYjpXIsZfoXgnw,175
17807,W_IFb6vgc9aITOqPntxJOQ,175
17808,_xmPSR7LsltXtukod8UlhQ,175
17809,DmS3Ilg3zOota7sIIc4LlA,175
17810,3l3qkn8dSVYyyU8-f-l7DA,175
17811,WU9ct8kRAK8JhbGvP6ZCJg,175
17812,z7_b3g4KDurDdoy4119TCw,175
17813,FZ9uLJcwc8YTKOYYC50j2Q,175
17814,cHZHLwe-WuCP07OYCOk84Q,175
17815,0DFAoZFdlRZfRoHIX41WVw,175
17816,yRwJksgQ-48SY9vXbTUcNw,1589
17817,Ifk89snLiegdh1hy55QjxA,175
17818,-MNeANqWd3tAXPIyYKkHSA,175
17819,NjySmDrtktEe-tVUv78MMg,175
17820,H2k_5Vdxf3QzQgXviL6d2Q,175
17821,xxjtzOAbDsvbeHwvzwgw-A,175
17822,7VBa60_M73CJBL5XotYDpw,175
17823,35ZfXdJkoNweUlTyZ8sB_Q,175
17824,j81oLITGOSsVVBs1bVGWIw,175
17825,7A1lcHsvAwWF2ef-knK_GA,525
17826,WXFgW-9lVDvBMbvj7j2lKw,175
17827,ir_K6jvaqdE1YTqqsBM70Q,175
17828,i6BG8u-LKl_eQbamRcvp1g,26
17829,lUj8oDXDQiFdyseF1k-vBQ,26
17830,cqENd6pRYf1M3xP-m_7x5A,236
17831,vifVti3LUH8hQ7KMtT-Swg,19
17832,w0ExW4lfYPARsXjqldw7mA,38
17833,8grJImf6yAQztPKMhFzOxQ,38
17834,qa18dGVlIEWfAVxyaM0tAg,1351
17835,dMcpdL3twP_Gz54KR_crjA,19
17836,GUqTvqjZHK1wIfusV4nubw,19
17837,IXlQ6FhKP61S9pgsQWP3ag,19
17838,XwR-MD-zfnGCQfJwmtR5AQ,19
17839,5WJmcCP18v1Q2BvaZvosxA,474
17840,5GE0DktcD03TaSBg-s0VFg,474
17841,YbLfrRHnESFXpvyClWTEig,474
17842,KTwaLd9QfqhQm28WeAqTsQ,474
17843,xytRfOgryuc6H4Er50m1Wg,474
17844,Q6uIMIgh4Q-Tu9QVCWP5xg,474
17845,AtwgCiG5GUEq68CI2Jhq1Q,474
17846,Kg2aJQY8oSxttFjZDeuiUg,474
17847,iQM631r_ERJA2Gv7iVKjrA,474
17848,UVxa9J0rvtBPDVJOs8KyyQ,474
17849,TfUqnm3D-Bp1S3nTHhkOpw,474
17850,3vtbUpEC-lsI2B1svLITMA,474
17851,XbdupcN53d8NpAKnMYZrHw,474
17852,Rg9dLEx_DQ5rnfKjajplAA,474
17853,ieRD9mnzLbZdAzyFptNxZQ,474
17854,HssQwDJ5qPZK-I2kX68Alw,474
17855,JkyshYZdutEQ0JSNcdozUg,474
17856,Sl8vXAzuS-AgBK8ylBkqKg,474
17857,By3Ws6JtDwTuR9S8ieTI_A,474
17858,prvz87dWw5u2k7wm4Z-l3Q,474
17859,qnPZQ5Egv7RLQubU4Ulimw,474
17860,shlTAwW-KZKPw5X1FGRmAA,474
17861,r0CpSyT3O26qys8Kde39fg,474
17862,u9mq1498iertXdZN7LVscA,474
17863,z8Maod2s7d6dC44k_s6kkg,474
17864,4k-KkX3vjz8WiUKf_aP7hQ,761
17865,qoKwPq8qqklRes0ZZ4M5sQ,474
17866,M2JQml_xHbHmQNZMibccgQ,474
17867,1Ms-UdVCAvYseOSWwUcztQ,474
17868,FWpBssIBEW0a5Dyo3Xi98g,474
17869,mv0MmsvYRFcaXl0xD2FYuw,474
17870,AaI1LBE2RRLY3rvFLkHnpQ,474
17871,Gm2vdOjwHg1xR9p-fsk81A,104
17872,CacqLuPmGJ0AEaM2olINkg,12
17873,Jj82mZeA6fIfAWZAgTJqag,12
17874,ZBySfl2iLSUbL6OQvPdS_A,12
17875,kxeu9IHx_CuyncZghiNYTQ,12
17876,MxiJQJE4-CtzaH-OAMkK1g,206
17877,c0cT1wUEL-ZkY1xMzBDnIA,206
17878,sdVgP2-lqaN5nDLCvfZwMQ,225
17879,UFAJjxJ0B8VCREWK-YVRXg,491
17880,C7INYd1zqvS2LQLpYYv67Q,206
17881,zZ5UhfF9fP6TU7R2oNJqmg,206
17882,7sxyhM_LAzleThVZ6vLFIw,206
17883,lCULQrjw8HGZZbPN89aFMw,206
17884,8SJfXLPOJNNfYFnV48O70Q,206
17885,bAyQhlBA0lpk_2Zo2KYXFg,206
17886,-ESZZop7mk7hYxOG_NL_kw,206
17887,TaVuQWmXAhxy_LvIXBs9sg,206
17888,S0XzmueB346h_RoWymdgVw,206
17889,l86sAQuWCbj9_4Yj9y5Vlg,888
17890,M1FPesOuIn7hW54jIhbqHw,888
17891,CxcP5keZJ05IWm6DOkW_YQ,888
17892,hRXfayPXYKujEeKJgPhlmg,888
17893,Zx1_hZh2E_Iwq6hdv3WtZw,888
17894,IX5exAPkCVptPt7UuAtgiw,888
17895,jzsnPGMeJAHJ3iciBlNtdg,888
17896,SUeRQqRylLKnTBqVL6YnUQ,888
17897,IkqLiOLBBq-i4wv7z3kQVA,888
17898,cDoGINd0_97U-0jXmZX7ng,888
17899,6D_MenV3KA3993l7wkCJNA,888
17900,b3GgCB17Ium0EL06FrnuOA,1954
17901,0wm1qFafimBf2SMKbF5ATw,888
17902,yNxmD9jlF-WSsKJnZf9aSA,888
17903,a0_Ww4VqV5iDXbSmS8LJuw,1977
17904,WrAoBDRaXh_4ZOOXfZaRTQ,888
17905,78MDUbCoGbw-yK5JkUSaGw,888
17906,ElLyggdxjJwH8jV-JaMd4A,888
17907,jFV4MYiLrqtVwcq529PRQg,888
17908,NgIXs6khGr_4PUTuvK8vLA,888
17909,BBhLzewZLEoSIrVfM304Qw,888
17910,-iJULwWqoQClEmHxHzJECQ,888
17911,pomMqegj6X_aShHvpVj_9w,888
17912,rm77eC9sfWASSStmuwOFqw,888
17913,8r1--glSxSjEZGPDxyQ8pA,888
17914,ax_lumfZxmNPMqk6lEiUIw,888
17915,a4YL6NaGHELMf4Yn-lDj_w,888
17916,uAL9HaTJHKJVLOaTullgpA,888
17917,sHMJE6PHamlOUdCRQz_8rg,888
17918,af0tELdmOlu7xAwgf83ayQ,888
17919,Aepk-Ls907pL46VdqrodxA,888
17920,N77so8RkmKGy90Zw0R2X1w,888
17921,j1CSU2ObphhnerhMkqNf7w,888
17922,opg1i14eH5j3y_swBonHSQ,888
17923,ZFPdlHwrpRGjpO8HbJ36kw,888
17924,zJjwV-TRy8wh0XcYvE98wg,888
17925,EYyV1maJ9gyHYutwBVceEQ,888
17926,17v-409IQzz_55-RDjvQjw,888
17927,owQ5VErYB-WsMqFQmHZxiA,888
17928,y23_R6SiEUIPbjd7axVMMQ,888
17929,Rr-Ahv1UUhDVFYONP8EG5w,888
17930,CA8lf63J6vloYe28-kYmCA,888
17931,Btolwv0Akt-tDMRUvvCfhQ,888
17932,zA70oms1M-83WavPYIHKng,888
17933,2WhcpETzFPmmyA4jNcid_w,2303
17934,rWfgPPXxDe3MMkg28b_FYA,888
17935,Dughn0N_pvoRTeBex-ltXA,888
17936,x6H6R3qI8XaeRRTjY_gJzQ,1776
17937,f_hLxzNASY_PzxXM0j01gQ,888
17938,TkzacqYqCZqL8JTPWobg6w,888
17939,z7t7v3BetinoAugYxZ_rcQ,1413
17940,RK6Ex6saG4yrTIzr7pmx6g,888
17941,5O8ejCyJHyynlxwQlxB1yg,888
17942,OqK9tepUGx2wBKF2TjkAmA,888
17943,grB6lcWNJkV_bTPMej_rsQ,888
17944,XDULbwjNseZ8AdlsQKtjPg,888
17945,N8pDoaVA0a1ZWGTK7dps0w,888
17946,1qg6gUWjQa2_nnjtukaGaA,888
17947,QHe70d28TLlnGZ2W4F-WwQ,888
17948,OJWuy5SomrUni7hTFC2wyQ,888
17949,Nv7bsLZKprOPGxTJ8oEUnQ,888
17950,p_e6DwuMmjOTxv7HePk35g,888
17951,iaAdiN6pRmzyU-i7g5nOPg,888
17952,6bYBvCky1WRy9l_h7NzuBQ,1333
17953,eskbdVC1HihoAmRPalI-MQ,888
17954,_8rympCCfnIDvEbMO97XaQ,888
17955,bsjF55WPVY9i50E9PtTCsw,888
17956,ygi-nwWgarpN52VLUWYhdQ,888
17957,-IN6mof2nDpZvYSbNH0usA,888
17958,4ouYtAmkLkZuUcam6_P9rg,888
17959,jX4tTaJkSuSHq3PYGMqpOA,895
17960,agrtrfUy5vD0apopFzjG7w,388
17961,8jtfxiqXjCn8KZYTsjbm_A,388
17962,Lr6m14-HtGeWWBQ6SI0hhA,388
17963,-NRRBQtIs1PXwKj2qRg-tA,388
17964,ascrv5Ve4W9Uq-0J1MTgQw,388
17965,2H9mTDFmcXX0Zma4NhW4Fw,388
17966,19j52X0-OolHPM4SZodQtA,388
17967,1b3oWG75cOOUIehMJa215g,388
17968,X8ec-edNfGqh4WHy4a1NQQ,388
17969,WE9dhr9MEmJzs2ordrb6Xg,1720
17970,Cuyx9_pu0609r9sZXTRI5Q,388
17971,IP2zHA0HlWpkYlHIxN7aNg,388
17972,CfnqvMDkUsVva1tap7ppiw,388
17973,kCxBaMS_7SZwZMsYPRe_zw,388
17974,8f5YdmjTEPZrArCblc7cRQ,388
17975,czTwm_9VVhT66doP_eYlgw,388
17976,cDSw_G-EmsgIqvfjx5wcMw,388
17977,1JnxcezxK2Vb9sTjVLgRgQ,388
17978,NODALRGJyZU4p9Ta4a4EXA,531
17979,hroxKmCPZJjkkolU0K7bRQ,388
17980,XNAMFvtqWd0zfBSXN2MnlA,388
17981,vVekcsmQXHkiZDFs9mhe1A,1803
17982,TCLEb-zaya9MfV1MJ6pqRA,388
17983,M5-7mHYi277rMoao3uXhdA,388
17984,DuWo-6anMSp_TCvZOwssLw,455
17985,UWSHwY1OPEQdjr5ab8gJNw,776
17986,4Yh4U-L7AYf6dO8DmhJ4HA,1802
17987,fWQwyXm_zCzsyU62W_VzmA,388
17988,SGBEw-CMWLKO3utUfJgQ_Q,388
17989,afuUdhU9tBE0WmmuDJDLWA,388
17990,XlYuKkcr9h00ohW5cLeMTw,388
17991,A0Zfc4d9lrLHImnhZNhEEg,388
17992,F9AqFSWD0bUCpdUzU16kDw,202
17993,QZbc1uNpXHrZMyBxb1KeMA,202
17994,7gBvVqmUCRbhlzvaBUjGvQ,202
17995,tJPu-U7ayM0xpCyISimG8w,407
17996,HqCgVxREPCUpoPRWdl7Cpw,202
17997,e8YQcdQyhhI_zSgRG6X39w,202
17998,0Pm5ynaI8zbRflEi5aY4lw,202
17999,brsa9wzm8xfVUShd7vcN2g,202
18000,VooP9ZsKMG4CxZ18B15GZQ,202
18001,45Ns7IvfB2Ccl9ax4ryePw,252
18002,nyMDqLQh7APXuUWW2tTcpg,202
18003,HgX6tsG0sK27oTVpF5w4gA,404
18004,xscGTgWC9mD3Th2m-ReXuQ,202
18005,tdZyCJWkHk0zXUusWRh5ZQ,202
18006,6dtIqNGLx06wV-LhvVYS6g,202
18007,asyVR5PdB720N0_2bdmrGg,202
18008,nCnE1D7nKx46MPlplTFb5w,109
18009,fiKUZWbyHjNYtIF-BuKlsw,1523
18010,YJ4vLeb_Co0DKUTRuNfJfw,109
18011,ymrQXuyGFOzhraqSqDXXlw,109
18012,mxYwJamHjt5cJlPF0MkuRw,109
18013,LTkHIbK64rrljTakOm9wSw,109
18014,4GyaDiAtP0-ZnUPFmKLC6Q,109
18015,fW7LxJUQqExt67UTt-8BhQ,109
18016,1_YJW-PFpxeb-JWBMhBNRA,109
18017,D1HIrD6eRBmWXfXS_6ll6w,109
18018,oLxVrzlbNVcmOT_XMi35tg,109
18019,aaRT014m_7yjf6GdJpdHLA,109
18020,NknE7FK8oFgPmR8UOtEmAg,109
18021,RCqv6DkRd3_XP_wcoeI7_w,109
18022,7HYjiUjDXyXF-Eb8lvjMiQ,109
18023,RNco6pXuK1N-uM4aQccc2g,109
18024,0CsIMdeUVxmb8HXYMoGltw,109
18025,YEfYkyKGWEAq2SXWit8QlQ,348
18026,fyFNGGLswky2TttRnmnf1g,109
18027,e5WBLLjTnUhPNu43xCCoRQ,109
18028,57za3imiK8GCWQ7_1oe_MA,109
18029,c3QwWAuv0IjH94YJEvXzsQ,109
18030,7mR540GiYBkL419WeSlD3Q,109
18031,waFYio6BrmggkpNUlqBAfg,109
18032,wDtw0bocDaH31KamghT1xg,109
18033,L8fCuxyP5J49Js_arMBKkw,109
18034,xxlmiautnrhWJbv-Gi3aRA,205
18035,DyxGLIHJz-LORpM-tB7ufw,205
18036,DMNj808k3mD6ncx6WjUDlA,588
18037,tJ7aMzLs5eM7oD804FlivQ,205
18038,TmEYkNSSGzZcdKMAtbO06g,205
18039,dE7ESwG3d-pWPaLqYAIF0w,205
18040,cXU3PEDidAX0w7vgJAUK6g,205
18041,hp1Njtf_Xn8T0-5OwzMThg,205
18042,ERJ7dxGxQtDe1BnufoVkOA,1009
18043,LzHR3-_Ad_v0KqXHD38S1g,205
18044,PDRkZX32InS18w94gt7I7A,205
18045,M9prjh6dufaSfJGshO5ERg,205
18046,AXV8HK8s0zW1PBUw_XKjUQ,205
18047,h8a9LDBOYQ27vsT7lqrsZQ,205
18048,qSVzWCwc0T3Wt5u0rxghQQ,1620
18049,wUko1JonbyppHjk3r94y9Q,205
18050,c1woSQH4pu96JIGYPm-W_Q,205
18051,dZHN-FrxX06LBShcx2R2-g,205
18052,vYOc5MDUZDbUwHc2wrB-Gw,1234
18053,LA9IEqNXmpZJ-oL_BbU6KQ,205
18054,9fL6Sa-hJAY4YG946J3tZA,205
18055,GYUNLgwBJSigCagg3YgIsw,205
18056,uOFPHg28AvuXQR3OYbwQhg,205
18057,tPIB_xAVKZBgspHuLdyNWw,205
18058,T6vhwn3woKBVsyJzkCwQWw,205
18059,fCWO9DAgXHyKOmWBZXjGXQ,205
18060,KkbGqkaK0ce1vSsiLWpuTw,205
18061,-OELnNplPFnNmhQqx0Owow,205
18062,_tPoFJ1WG5bYtN77CYyXjA,205
18063,lAK76sCp5Bki5E4KhZ3i6A,888
18064,5xXc-ULqvqMZdzimpWj2Qw,205
18065,-A6tWxO9Ffx9lDwMU7smeA,205
18066,ahah707sDpdFmTKMZAo1iA,205
18067,dpW-3MkdvjSuGRB-_YkUBw,372
18068,HP6kXESAUdHOnQQ19tF5qg,205
18069,D3VmoLG90lljUakVc70BlA,205
18070,37zKd_wMTFS25ONExayQYQ,205
18071,lVo989DG3Q4JNvO24Gg89Q,205
18072,qZh3wMK2jrV76Gw68jJhlw,205
18073,Rwev9QRcKE-U5eZzcq69RQ,205
18074,NsZnEtWq42tLuPW8qtEQOA,205
18075,b8oaOaB4U6q9UngIFz0NDQ,12
18076,ZgH_fRXZuEZexgqN97oDbA,12
18077,rdXKE-_CQe68Idr6ZvWBFA,12
18078,PHTPuJJITuJHjJoEb0lc3A,12
18079,j0SzpJ5QZQgUGHxiRY8nCw,12
18080,JKu3bG47zaHXs2gjA-gVxQ,12
18081,Zoic96qYYwkWMmYtI8zccQ,34
18082,Z8J5_N5tUu6Rud8hAbiPEA,34
18083,3Hba1xfTzTWhBlQerODOyg,34
18084,mhSIPcMWlm8OiSHxsUYkgg,255
18085,ly5zdd-e4VIflUQIj6LPag,255
18086,4i3QhglM9exrvviXcF9pwg,255
18087,WprzDX-9kUS20JGFt-cidQ,255
18088,DvY2MIEH4yLKBR8jgFgGsw,255
18089,RDf9pxv_vYN6PUzxnj9htg,255
18090,BMgc1mQOJd_4I6isbMqVBg,255
18091,aIEE7MNEPn8Rb5tfTVTQCQ,255
18092,HWeMU3gLD3E8dbr__u-ZuQ,255
18093,Sg9KVwFmF8vYaBAyu0Z1yw,255
18094,_GMWFVSr3n-KOCxi8Hk9NA,715
18095,vIpGsYDsR0gtcWvLUpJx7A,255
18096,54UVqTuzKtJAR-DR2r2PMw,255
18097,QBZsTDfm0yXcmXlZZiwunA,255
18098,q74f_un8TBwJ7-YpJhKkcQ,255
18099,BBPaCujWXqgw0yFFsjZZiA,255
18100,j1ft-sKE4ERt_QUGWQE3kA,255
18101,PxHJa5cGIV_M6Ev6DyFaCg,255
18102,AOK0T-yBpThGLT7K-1-L8g,255
18103,h3nAxGiF4WPFxhXvYGBsgg,287
18104,ziKUDj8cV-cziMLqWEfUzw,324
18105,2PEeKgepBgF0v_8menbzIA,114
18106,ahkHdsQwTO8zbgG7QNk7VQ,42
18107,IDCR78bNx8Hq9qR_zkgxnA,42
18108,9x8fT3JYObeUkoDrN8J3pQ,42
18109,wWz5mtnv8BvET8jZEIdl-g,42
18110,4YVDFUrFvrsv5sMcXgTN8g,42
18111,fRcy2sMx9771If0Warbx2A,42
18112,CNztbztLxVwMJcfFVsFJag,42
18113,XGnHqzlTO2ivp0Cb1UiMEw,42
18114,C1ZyymaRHJvJXcEcO0iRDg,42
18115,QiqD_UjW3Z_b9s1yv06AAg,42
18116,Rl3U0vx3sKtWJksZZF5d2w,42
18117,s1R0qqI-hOAKALFWEAmN7Q,42
18118,grg24AIolXYPKlNQHFmAag,42
18119,JfUByp_Q3yvt4PhTeTsC-g,42
18120,sTQZr_UkryqAmLSIQQzuhQ,42
18121,mV-tOFnJWIeqkvD-ak6C4Q,42
18122,7-FjdUH5yitRq33NA2byzQ,42
18123,O1Sr_PpqhBSDX2vuVuTuaw,42
18124,AKfEPnKw69fOKtwMhSMMjQ,42
18125,hSO3UHzb9KoaZGXtNgthMw,42
18126,yI7z8tn26VBcKfBXQRWwYQ,2299
18127,5UmrqNTCbde-12TBxHQwBg,42
18128,waFzDCN0QPOOVke_CGnrhA,117
18129,AnDSHVsUuIJjBlWDeBBvJQ,11
18130,JqlDZDbYf96bWVi0iyjaJg,11
18131,AfFjM6Vz20t0cCtlzTSU1Q,77
18132,VA3GXdzCWVrcZ1YDw7uxjQ,16
18133,aRKjTvZJksNHd4CfwdFNbw,270
18134,dZzOsA5ERHX-Po6r0IFqvQ,344
18135,Zs8Ow3Rm4oNks_t7TgVsZQ,270
18136,vDE9IINeEc_nfqLm7Mnv-A,270
18137,yMdJcSs8E2GvhrmRLmrFJQ,270
18138,YgPhgezh-chO_Li7rfx4Rg,270
18139,7CkbMU2WFUv5zp3Vdxhckg,270
18140,N8FqUAJKPZqLNBn3gypxsg,270
18141,E50xUBTtFCG08LshlIlMeA,1684
18142,RCpF1Okxwfeyv7kTERwOYg,270
18143,MFpcCpsk4SZFJNj0DKmXWQ,270
18144,FTngkgmBUfLmNEZWyhxdyQ,270
18145,HEGwjfElwNkKybVOyXKnUw,270
18146,pJQIHX2bD2XfD07SGKq14A,270
18147,qgeRel15t8l90QRzMlHVlw,270
18148,g0_nMEKOslEYdYobVrkOtA,270
18149,VtLY11fuM4_LBZTfIpe9bg,270
18150,vH_DMFhMVjjlCUjwXiyPLw,270
18151,Jq0I561-pZSLFCXgeWI0sQ,270
18152,iGibZN_EbodrzhbDpV0U4w,270
18153,uEq7WxmpXQcxka-zuRSkAw,810
18154,HuMnD3cWUXcrRmZxmrZh7Q,540
18155,3ab4mrjJSjF5jaKbSXZYYA,270
18156,zU4-6yyQKfj2eD-GDN_4tg,270
18157,cDDCa5CTA-BPuxzFen0dEA,270
18158,IEG-xCL7Kxk8ZTA22zjiaQ,270
18159,oKWdkp7JsEwXuryE0UIwjw,525
18160,diKC26-jYGEl4OpQPipzrw,525
18161,v4sQ-zfqqqml899rDfmHqw,525
18162,hgviEJwjEZMHj0iBs3ABIw,525
18163,UchUbZXUODWDVAALQzljRw,525
18164,dDm12vC-4gyy2_H3k33Z8w,525
18165,6fR6wQI0Biv2-LutCAD6Xw,700
18166,fNKjIEU0UYiXPfTEVSRpKg,525
18167,PTU95seOI-U1AD3LLciu9g,525
18168,z_JmeKnINpBxtec5okRbEg,525
18169,9g21gimH6DXboGw8M1EUbQ,525
18170,FTmkkbGHQ2AwRnENY5253g,525
18171,0aAEnSLbcJdfrLbv-TxAQA,525
18172,rTFzyRyf2o6jHDsR2tdIhA,525
18173,bZVPYOuH_dCB3Vb7cHSDjw,525
18174,lUq0cOT7Aaupc_sog2zm_A,525
18175,h2a743ujbIL7-00iBRQ5rg,525
18176,FLoPLyTRZbrppbKilY95gA,525
18177,RNvvbVyLkZQfPAUfECi3uQ,2233
18178,d5ASGvPA57ALAiv58XPSzg,525
18179,hKwvkx26pUaxQTUxB1KmUA,525
18180,kdCyZ_pm2oHKtueZ7uBz0w,525
18181,7xN_4bfFlP-ExM_MjFEiBA,525
18182,8x35pJ4rtx9gfJfeQaxP3w,525
18183,qi9gOPPa52p3oHlU0FhrIg,525
18184,ZlsVae3bzbzDy_0zS1wPPw,525
18185,IUHV1aHFN1glY0vWsYlrWg,525
18186,BEmsr47zfaN5Z6z7ijVx4Q,525
18187,0zEf0cLDJcVk6CYsWkJGEw,525
18188,2VogU0HvU99YspUoTrphzg,525
18189,DNWIUvxd4yBCAEGhiItWZA,525
18190,bM7CI6ZmxQC7mDVEqfJQyQ,525
18191,q3mO_pg_Kp339oStaccweg,525
18192,ZHhs5eeRJLk5RiC_bX9Cng,525
18193,ieJod_kEF6AhJvKajvnxBw,525
18194,L1YcL8RAZU3GOSfLEZd-wA,41
18195,V2HtTRx1XtV4k4dHeGAFEw,41
18196,TBAxuyat51UubJ9MNFHLjQ,41
18197,5S5Ywqx0MeSlXYj_eG2TMw,41
18198,IZGMy3o_OzPVIuW3fyyuOw,41
18199,CKPARTomNUDBhmi5f6-3lQ,257
18200,EvnLqbm16TEjwJyYIoVRUg,194
18201,4EClil8REBDxKFd2seXcDA,72
18202,mEFmnAfIgC-VyQ2DDez5og,24
18203,Yi2wqQHg66Wqfmbf567gSA,24
18204,R79CV0AoexlmvLYmfgrftw,24
18205,SyyU6qtCS5n42-OXa40S2w,24
18206,7ttxm5jZSvN9hCiGoes3LQ,24
18207,G_Z1AAcB7NVyOz0b8SK9MQ,10
18208,JcPciLU6bKN8J6tI_Hkuxg,10
18209,Pf7FI0OukC_CEcCz0ZxoUw,22
18210,yeb4BQqDjCnA0IsnhSmbjw,53
18211,OJuMYnVANl-M7nIfP7ajug,53
18212,DMTInQmb9kiV3fx7FB3w2A,53
18213,RdiIh1eEa-7bEQff0vLWwA,53
18214,I58fdeZpsbQb_XlDu1Dq9A,53
18215,ttHL_QaJKg2tVofznRyxfg,53
18216,fWm15dpdhcoQfookiW2kXQ,53
18217,p9i0Tulv5nOfOT5uwGNH3A,53
18218,k_8kyVY7qCMe52M0z1GUaA,53
18219,ssbaMekVFoFXGZmJHjd48A,53
18220,UPn_dO50YHLP8dHmpnaS8g,53
18221,Wb_BXifdXdF5mVNkNhIj9w,1385
18222,_zLF_wJC5jgmHwHTvamDlw,170
18223,E42d11C9nQIaHJuU252fGA,170
18224,Vk6pKm8JClMi9BKVAFFykg,170
18225,s_zyo9noddpfQ-2NwOY0xA,170
18226,MfbQ2IM9MKffqnBrww916A,170
18227,vIJfvvXcJEyKhV9ulJi_0w,170
18228,7JbV-j26O9gVDVPydMwqEQ,170
18229,L3g4Jpd58TIRiQ1mZGhEKQ,170
18230,e_Lv_7oTQFnWAmvv-0fJHA,170
18231,cle6DKGCcMwIySIZg9hF_g,1585
18232,v2L-vi8Wkz1chmljixwusw,170
18233,NMGt0HkM4_1pMi2NYdWTbA,170
18234,vV71s8K6h0wewKsZ-Z29LA,170
18235,Pgf8lfQbgT-VlsbeEx4A3g,170
18236,DuDOUriQMlbyQfUhgHEX8w,170
18237,4bJtq3yY_aAqm2Ikg-WJYw,170
18238,hbXHBe9ILH8mbUPeqGGwHg,170
18239,_F-Mse6nKcG8xptCjQNy5Q,170
18240,POgKzyuV-_jEi7edMU7Skw,170
18241,ks-HdrXHNzef8ZqcNkY5IA,1585
18242,Zz9nUqoMfSC3Lh3YRnDKOg,170
18243,G-EJVqolb0l3O_vm-LSx5w,1585
18244,IwuY3dhi3XuhKKxAo68Fdw,170
18245,CXJxqyHdOWErZV5WbOogXw,170
18246,L6Bt4mnCcu-xBVsoozWguA,170
18247,Tk6Nf2IHIAjl0Almf49fwA,170
18248,UXaplwYu6sIcoLbhGQaZZw,170
18249,iOyPnEtaLjxkuJUjcsq_cQ,170
18250,2DapTtNbZbi_o8hvi5BCkg,170
18251,VLSr2LgWb03qYcLaKmbm5A,170
18252,O3FD18UlDC43V_O-D4_3bQ,170
18253,EHOtEVw5EPE6MCYoaDaxZA,170
18254,MOlvxO5_6CnfzuPyVb38ow,361
18255,aFNvvyF0km_ahECu0AjMlw,361
18256,2UNi1Cyy6y7GDgKdVNp0tw,361
18257,KNCKF6Hz9Q0_2i9Rb1ZzYg,361
18258,uSimuXJJRxrzAwSu2MmAsA,361
18259,zDN_HhfHWdqchW-VI33bPA,361
18260,idSlVvlR1iPxwsDesv4O8w,361
18261,luF458X9jR42ZB0B-qmSZg,361
18262,FSpJ6FmYrdVkcQusLAxvGA,361
18263,yP6AuVibhIeE99xtIFr62A,361
18264,eKJx_AECV-7KAQaDSdWwfg,361
18265,pmb3jeh9oqpt_oa35aVc7w,1776
18266,0CApap1Raq363gug85Bn8w,361
18267,gpi5xp0agbA4WHN0GtUmZA,361
18268,TfvjIo5scKK2oXRCdu8O_Q,361
18269,wBxW362wkXK5opawIjuDig,361
18270,qYOFcybVJa6jhukyAiGOSw,361
18271,TyjN7SqhRDPQB2Rt-8db3Q,722
18272,NkEyQLtuNeurcBr3p1UGBw,1622
18273,2Sd3hzczDl1IQo3j-EwG9A,361
18274,xphxqV-3L_yBmjW17isnJw,722
18275,ICgJa1l0F8fTG79d-L0FYQ,361
18276,tu_ir8uYqnY1BMGtsYijHw,361
18277,QdehgZJT4AzKEK59ekJElQ,361
18278,dmY_jN3FfiHafIPJAQcBaw,361
18279,0aM555Y44luIvKz6wi09Mw,361
18280,NSRMItmy8061_kLEyVXoqw,361
18281,-SPldX_ZWi6rSOUJ0SjhDQ,361
18282,gH3OA6JeP-6skAtvaiseSg,361
18283,6oOnfoP-Mi_OYXRARsL9eA,361
18284,Tet4T_I9lNVrXeBbj4nfMQ,361
18285,as-DZtlF48boToMSUw0ULg,361
